id,nombre,precio,categoria,descripcion
VRMPC22,Ullam,292.15,Tempore,Assumenda nisi in voluptatem magni libero debitis quaerat reprehenderit culpa officiis eius.
0MJ0G33,Ea,203.26,Officiis,Quibusdam error perspiciatis harum voluptas provident dolorem eveniet harum a atque.
3YKY339,Ad,876.16,Consequuntur,Officia neque dolor sequi eaque sunt quam.
PX4HGMP,Laudantium,906.98,Ratione,Rem quo perferendis sint eos repellat deleniti autem ullam.
KNISTXL,Iure,969.92,Minus,Molestias nesciunt assumenda consectetur quos omnis cum reprehenderit sunt illum recusandae consectetur magni explicabo nulla facere.
MXXLJM6,Explicabo,851.89,Blanditiis,Dolor rerum tenetur nihil dignissimos soluta soluta sapiente libero placeat assumenda labore delectus porro possimus.
K67DHX8,Delectus,571.92,Sint,Nobis vero quae ipsa veritatis blanditiis veritatis architecto in aliquid et illum aliquid nobis iure.
B4A6X60,Aliquid,210.36,Ipsum,Ipsa occaecati suscipit eos occaecati ratione consequuntur commodi neque molestias corrupti asperiores ipsam occaecati cumque.
GD17DCZ,Voluptatem,69.65,At,Quaerat sapiente id ipsa sed voluptas eveniet facilis alias facilis sequi deleniti porro architecto ipsum maiores.
OM85PXK,Et,558.41,Autem,Nihil illum repudiandae odio repellendus eaque facere recusandae adipisci quaerat amet facere.
V659XEE,Delectus,337.32,Consectetur,Voluptatibus asperiores assumenda iure ducimus cumque aperiam fugiat eveniet commodi quia.
4XFVYZU,Explicabo,735.85,Consequuntur,Consequatur quasi nisi ratione blanditiis dignissimos saepe consectetur itaque ipsam quasi amet dolorum.
RF95V0Z,Dolore,802.77,Officiis,Animi nam excepturi fugiat aut veniam in.
O7BV2UT,Nam,422.94,Saepe,Natus culpa vel doloribus nesciunt qui hic voluptatibus voluptate porro laboriosam mollitia.
ZET2RNA,Accusamus,499.32,Cumque,Voluptatum voluptates nostrum adipisci facilis ab alias ex placeat soluta.
HX84RDK,Ea,920.63,Quos,Enim ut maiores expedita temporibus error dolor.
WQTLF60,Quisquam,377.45,Corrupti,Inventore quas distinctio dolores tenetur optio quos nihil magni aperiam ab quo dicta.
NHIHQGH,Architecto,252.24,Odio,Qui labore nostrum commodi natus quasi dicta saepe.
FT4GBO0,Voluptatibus,497.13,Ullam,Laborum consequatur recusandae ad deleniti et error praesentium tenetur modi modi sequi reprehenderit magnam dolor cupiditate.
4Z1LZ82,Animi,39.19,Aliquid,Neque ab sequi sapiente veritatis eveniet illum in laudantium aperiam vitae tempore.
571X4PM,Totam,57.91,Magnam,Quibusdam possimus ipsum ipsum distinctio corrupti velit molestias sit hic modi beatae molestiae perferendis est amet.
9SWYTKS,Dolorem,50.95,Ipsa,Accusamus iure impedit dignissimos deserunt laboriosam vero.
ENTGEY4,Praesentium,83.12,Sint,Magnam dolorem maxime dolorem modi ipsum minima dolorem consequatur odio quidem aut ad atque eos.
VCBNKLK,Nemo,554.39,Accusamus,Blanditiis minus excepturi non delectus sequi doloremque repellat.
XTS8GW7,Numquam,691.0,Quos,Corrupti voluptatem cumque vitae quae dolorem ipsa facere consectetur dolor aliquam fugiat corporis molestiae.
2XWH9X6,Cupiditate,350.67,Eius,Itaque magnam similique exercitationem recusandae aspernatur minima placeat voluptas debitis mollitia cupiditate itaque voluptas.
S4IO5RI,Dolorem,677.51,Culpa,Nihil amet ab mollitia molestiae provident sequi iste voluptas eum blanditiis voluptatem.
3ID19NU,Molestiae,216.23,Nulla,Modi aliquam eius ad impedit nam cupiditate tempora provident facere.
28O1YU4,Rem,125.51,Temporibus,Voluptatem molestias a incidunt quos minima doloribus debitis quo quae nesciunt dicta ipsam nisi.
X8MP7RG,Vero,721.33,Quas,Minus et repellat nobis dignissimos qui dolorum aspernatur voluptatum quam explicabo vitae distinctio reiciendis fugiat optio.
Z18T6RN,Tenetur,797.21,Iste,Temporibus quaerat laudantium provident veritatis debitis alias tempore veritatis sed.
RJ3UVD5,At,558.33,Tenetur,Iusto animi harum incidunt nobis iusto a est tempora aliquam reprehenderit sint repellendus architecto vitae.
1BM9MXA,Pariatur,105.32,Occaecati,Molestiae error aperiam libero cupiditate dignissimos similique neque at optio tempore soluta provident esse.
UKZ3VIZ,Voluptas,456.46,Dolor,Distinctio praesentium eius ullam exercitationem maxime a suscipit optio ipsum fugit dolor similique voluptate impedit.
HQNT5N4,Nulla,247.17,In,Id nihil quisquam veniam illum vero aspernatur quae odio sunt.
993LUD6,Reiciendis,969.22,Ex,Molestias cumque hic magni adipisci explicabo vel consequatur dolorem.
ESFD4ES,Voluptate,856.49,Odit,Occaecati magni dolore quam eius enim odit dignissimos magnam nostrum quam perferendis aperiam voluptatem.
RFZ42DK,Libero,972.52,Amet,Numquam quaerat possimus doloribus voluptas dicta deleniti molestias esse occaecati iure corporis et rem occaecati.
DSJF9HZ,Laborum,964.26,Quo,Nihil quas odit deserunt fugiat voluptatibus dolorum asperiores fuga consectetur soluta.
8JDM7OR,Architecto,455.16,Numquam,Reiciendis eaque modi labore tenetur debitis ea eveniet.
Z86HVGC,Qui,176.95,Expedita,Ex officia animi magnam ex neque consectetur sed quisquam quaerat in ut sint beatae.
XNGO8RM,Quibusdam,672.62,Quis,Quisquam provident natus pariatur quo soluta blanditiis incidunt.
AHL9FYA,Expedita,764.87,Eveniet,Quam distinctio qui cumque rerum error consequatur cumque saepe reiciendis veniam tempora vel.
3GPXZOX,Unde,155.65,Repellendus,Fuga numquam numquam distinctio velit officia ratione nobis amet.
DA2Q40Y,Quae,869.97,Iure,Maiores eligendi dolore iusto sapiente facere voluptas ab hic itaque ipsam dolorum nulla provident officia placeat.
0CX5GT6,Mollitia,746.65,Doloribus,Blanditiis dolorem expedita debitis illo nulla consequuntur nisi commodi libero ad omnis porro.
IUY8WAP,Esse,778.11,Doloremque,Distinctio officiis laudantium velit natus debitis velit rerum est.
30A6M8K,Necessitatibus,852.95,Ratione,Accusamus illum aliquam maxime mollitia pariatur commodi.
J8SC5JW,Aperiam,525.43,Eaque,Iste vitae sunt ipsa voluptatum corporis laboriosam.
73AV7A6,Dolorum,244.01,Dicta,Voluptatibus rerum natus voluptate quidem cupiditate pariatur esse ex.
QRXKWTS,Occaecati,283.34,Illo,Dolor quis veniam voluptatem quas facilis vel occaecati ipsum.
ZVPA2AN,Vero,556.38,Eaque,Laboriosam exercitationem molestiae dolorem perferendis accusamus ea vel labore occaecati ducimus et natus quidem.
6PIS3ZO,Quos,760.5,Deserunt,Nihil ipsam inventore perspiciatis dolores mollitia reiciendis iure quod tempore impedit illo.
SGVU21J,Ipsam,529.39,Nulla,Quasi maxime nulla error cum dolor voluptates facilis.
YK2XPWO,Esse,501.59,Iure,Ab odit aperiam quod sunt minus ullam sunt.
PX9QY4U,Asperiores,525.3,Ullam,Quasi officia aperiam consectetur dicta similique suscipit dignissimos impedit culpa quia quasi minus.
T36802U,Ad,123.12,Laborum,Quia ullam a provident perspiciatis esse minus adipisci doloremque occaecati est quod.
CK8ZK7F,Perferendis,457.27,Omnis,Eveniet amet occaecati nihil ullam soluta quis impedit tempore facilis perferendis id laudantium suscipit dolorem ipsum.
PW94MUM,Quasi,827.09,Quasi,Eligendi neque quod iste tempore ex sed eius.
YSR1ONO,Culpa,960.19,Recusandae,Similique laborum vero dicta laboriosam harum nulla voluptatem soluta in ad nostrum magnam vero.
YKWQS60,Perspiciatis,239.76,Similique,Est quasi beatae eum odit eius nihil culpa veritatis nihil ea asperiores.
2A3XLAQ,Nisi,539.06,Id,Asperiores vero libero tempore sint laudantium provident ratione vel ratione similique.
0K589HC,Assumenda,873.39,Consequatur,Vero consequuntur voluptatum aperiam tempora distinctio sint.
ZH705P6,Quasi,411.25,Enim,Corporis voluptatum hic odio blanditiis nesciunt ducimus quo velit.
WS9QA5L,Sed,722.92,Doloribus,Earum at dolore voluptate eum qui deserunt natus.
CIOUEHV,Nostrum,739.44,Cumque,Id consequuntur officiis maxime veniam praesentium ab repellendus nesciunt adipisci molestiae dicta facere.
5C81BQD,Suscipit,859.12,Itaque,Repellendus aspernatur rem minima amet saepe praesentium animi optio vero.
884F6SR,Rerum,589.87,Qui,Aliquid dolores numquam repudiandae deleniti laudantium eius tempore quibusdam similique hic earum.
CZK9VAR,Rerum,692.47,Dolor,Nobis vel doloremque aperiam cumque voluptas nam consequatur pariatur.
0LCOXJ2,Enim,43.1,Quas,Tempora maiores quasi quae quod vitae commodi porro illum consequatur.
89ZLO8M,Voluptate,635.15,Reiciendis,Eum praesentium error quisquam aspernatur fuga itaque dignissimos quo.
C9GJFMC,Aspernatur,566.05,Nulla,Illo aut consequatur itaque sequi pariatur laborum occaecati rerum vitae nemo rerum.
10UK6SM,Cupiditate,243.05,Quidem,Praesentium assumenda iusto tenetur assumenda adipisci velit consequuntur.
01VRYRX,Quibusdam,625.01,Odio,Consectetur consequatur ipsa occaecati dolor nulla atque.
7D5207S,Laudantium,493.04,Veritatis,Repudiandae error repudiandae inventore officiis unde quia in aliquid sapiente nemo amet.
CWPH6Z2,Omnis,923.47,Nesciunt,Incidunt dolor cupiditate nisi ipsam a error quam fugit.
Q9EUK3V,Esse,994.75,Incidunt,Fugiat iure cumque cum excepturi quod atque ad aliquid deserunt sapiente voluptatem culpa ipsa quis ut.
WCLLIJ5,Expedita,10.08,Minima,Officia natus incidunt aliquam dolor quas aut neque labore architecto dolorem sit iure sequi pariatur sed.
I6PZU9L,Facilis,733.48,In,Deleniti repellat expedita corporis et labore accusamus quasi.
XKEPVDO,Corporis,895.69,Ad,Voluptates officiis vitae maiores id nesciunt alias.
5IBN2V5,Accusamus,6.53,Ipsum,Repellendus cum voluptatem qui incidunt itaque quibusdam tempora cum.
VI8XODW,Labore,54.49,Deleniti,Placeat natus dolores dignissimos dolorem illum hic autem error natus ea harum nihil.
AXYD9FI,Modi,429.21,Amet,Facere beatae exercitationem beatae error vitae sint dolore.
E4ROC1S,Odio,32.09,Facilis,Voluptatum omnis voluptatibus veritatis modi voluptates praesentium eum.
MTB5YZV,Blanditiis,452.19,Ea,Nobis error esse nostrum eum maxime quasi in eaque accusantium a atque harum totam rerum.
5TCVFIG,Inventore,923.33,Sed,Omnis mollitia maxime aspernatur dolorem laborum fugiat.
3OA3TUK,Rem,694.76,Sunt,Ipsum nulla vero eum ab magnam atque laborum sint corrupti.
82NIQE2,Ipsam,970.01,Incidunt,Magni iste praesentium non culpa dolorum sunt a architecto cum harum dolores ab iusto reiciendis illum.
8ZL1BWI,Modi,951.95,Corporis,Alias facere iusto voluptates ea eaque earum.
2OC43DS,Possimus,26.91,Velit,Voluptates at velit hic voluptatem esse voluptates recusandae eum facere alias.
62J9VAR,Id,261.69,Quis,Unde nesciunt minus voluptas debitis voluptatibus ipsam veritatis officiis labore nemo temporibus nam quia hic illo.
EZAP8HD,Eveniet,889.59,Provident,Ratione quos rem officiis ea corporis quis alias exercitationem non nam nam placeat.
SCBBN6M,Magni,141.54,Porro,Praesentium ea harum aut nobis officiis quos itaque.
GK0BEHK,Magnam,719.35,Fugiat,Sed vel officia suscipit hic error quis numquam modi culpa excepturi repellendus repellendus quos inventore consequatur.
4MJY7X0,Repudiandae,953.33,A,Vero delectus pariatur similique consequuntur quaerat quo quo quo unde.
5NTISYC,Quis,909.19,Possimus,Unde soluta vero nam ut culpa totam sequi totam ea ad.
Y2MTXIF,Ipsam,878.41,Distinctio,Ut nemo quod quo ea maiores laborum harum quod beatae eligendi labore molestias officiis totam maiores.
6XL7Q90,Assumenda,28.59,Rerum,Quidem excepturi commodi illum aliquid beatae quia alias alias.
BCANKQU,Corrupti,813.07,Sed,Labore dolorum natus porro nesciunt aut veniam.
1373AQ0,Esse,619.04,Vitae,Explicabo corrupti cumque ea expedita rerum porro impedit quas enim consectetur sed dicta.
CMND06M,Aliquam,806.17,Ad,Culpa porro est vero mollitia eaque culpa corrupti saepe reiciendis ex nobis.
SNY53PH,Quam,878.4,Quasi,Veritatis dolorem et ab impedit quaerat tempore repellendus.
YKEQBBK,Atque,578.08,Rerum,Facilis beatae recusandae sunt possimus animi vel provident corrupti magnam vel nobis eligendi aut assumenda esse.
Z03G6EN,Autem,34.54,Rerum,Nam nulla repellendus voluptatum dignissimos enim accusamus aspernatur adipisci placeat.
RR3CK08,Quibusdam,708.75,Vel,Modi illo accusantium repellendus porro voluptatum animi harum corrupti.
HSQ0HH3,Beatae,986.65,Delectus,Totam consectetur perspiciatis earum itaque ad nihil qui inventore labore dignissimos quasi aspernatur illo adipisci assumenda.
FQSEEIC,Sequi,502.08,Nisi,Eum dolore voluptas eligendi asperiores accusantium praesentium architecto numquam delectus aut quasi autem quos totam.
3MCZ935,Libero,837.57,Iure,Nulla dolor eos commodi quos tenetur rem.
4WBYNSI,Dicta,933.02,Explicabo,Enim dolore veritatis a unde mollitia quidem vel incidunt molestiae officiis.
YLPYPWB,Doloremque,566.06,Omnis,Maiores maiores fuga adipisci adipisci deleniti suscipit quae aut odit quae possimus.
FGKNUON,Porro,986.43,Enim,Qui hic sequi eos neque inventore numquam.
8SWIR5K,Doloremque,972.48,Modi,Cum ratione sint quas et minima magni non similique quo illum dolore nulla modi vitae.
GAES861,Soluta,782.12,Ullam,Quae architecto non fuga molestiae iste quidem commodi veritatis a sit tenetur dolores.
UPADABS,Quaerat,725.25,Vitae,Eum aperiam dolorem sint reprehenderit deserunt nihil delectus dolorum maiores explicabo error dignissimos fugiat adipisci.
ZWGA5QW,Illum,416.89,Aut,Nostrum odit aspernatur quisquam repudiandae natus occaecati error architecto tempore cupiditate deleniti reprehenderit asperiores fugiat.
Q56YXKI,Amet,458.01,Incidunt,Dolores quia dolorum repellat earum necessitatibus mollitia iste quas ipsum dolore.
GADK1OK,Vero,48.35,Quam,Tenetur repellendus eos doloremque excepturi sequi voluptatum dolores voluptas consectetur.
EYSL5OI,Quod,7.06,Autem,Rem impedit ad tempora tempore voluptatibus vel amet praesentium ea.
APPNXC7,Rem,633.3,Reiciendis,Soluta nobis in totam dolores temporibus ea minima quod inventore suscipit possimus ex laudantium iusto.
9SS5BG6,Quisquam,332.77,Numquam,Nam perferendis consequuntur dicta dolor quam quidem dolorum alias nisi occaecati voluptates.
MT179GX,Sequi,415.61,Doloribus,Deleniti suscipit ipsum beatae quasi nemo voluptas sit.
0DWE00Z,Voluptate,677.91,Iure,Incidunt non accusamus ullam incidunt ipsa totam aut.
OA60R5L,Id,704.38,A,Delectus quis sunt ipsa pariatur totam eaque nihil ullam quas autem repellat animi at.
8CLJ052,Vel,843.44,Voluptatum,Sapiente similique ex a rerum sequi quia iure.
7BWC69Y,Fugit,792.31,Ipsum,Minima debitis nemo tempore corrupti praesentium ad ipsam voluptates omnis voluptatem ab.
IQDI9EJ,Eveniet,672.51,Dicta,Nam nam perferendis facilis dolores animi id quos natus.
1UPZLY4,Laudantium,155.49,Voluptatibus,Magni beatae odit pariatur voluptatibus dicta cupiditate.
TEC5AEG,Consectetur,204.38,Numquam,Dolorum vitae fuga temporibus pariatur repellendus aliquid quis ea eum totam praesentium culpa.
LUTKXXL,Quod,837.04,Animi,Magni vel minus omnis nulla unde repudiandae laudantium odio aut quis sequi accusantium.
NTP5HUA,Officiis,690.32,Numquam,Maxime voluptates laboriosam ullam corrupti veniam fuga at eveniet accusantium.
6ZE6SFU,Quia,167.87,Atque,Ducimus officia ipsum sed optio tenetur nobis explicabo repellat magnam amet laboriosam mollitia consectetur voluptatibus officia.
HKZ2T5N,Cum,135.16,Aspernatur,Corrupti libero voluptatum mollitia expedita aspernatur quidem exercitationem.
9LPTHYS,Dolorum,858.5,Voluptatum,Nulla cupiditate at maxime laudantium cumque velit occaecati doloribus.
R6A3ZRT,Repellendus,175.67,Corporis,Provident perferendis saepe id minus commodi vitae minus possimus voluptates officiis.
59L1SVP,Neque,406.89,At,Minus deleniti enim doloribus fuga rem commodi aliquid dicta.
J9QBVTC,Modi,606.33,Corporis,Magnam alias iure culpa numquam dicta culpa iure minus perferendis consequatur vel saepe labore autem.
NKKH00C,Occaecati,664.08,Cupiditate,Debitis facere dicta aspernatur suscipit cum quis soluta deserunt enim odio.
IADMGMJ,Ea,195.05,Est,Minus quidem fugit nemo dolor occaecati illum labore voluptatum necessitatibus voluptates dolorum sint eligendi tempore.
40E4IN4,Perferendis,195.73,Inventore,Nemo autem quos fugiat dolorum magni nulla voluptas quisquam.
K199LM4,Ut,353.47,Beatae,Quod esse deserunt provident pariatur commodi incidunt accusantium numquam.
51JO0YV,Minima,441.15,Culpa,Soluta dolorem laborum pariatur eligendi repellendus voluptatibus perferendis quasi.
N84JYH1,Quis,641.56,Aut,Vero rerum harum repellat ea aliquid nulla tenetur quidem.
987M647,Aperiam,564.35,Exercitationem,Aspernatur quasi adipisci cumque iure provident harum corrupti laborum inventore.
51Q6E3O,Eum,928.48,Doloremque,Minus reprehenderit vel perspiciatis amet sint odit fuga corrupti magnam ab quod voluptas.
8J5O7VJ,Tenetur,533.23,Officiis,Quam hic ullam possimus corrupti labore ad accusantium quibusdam nihil cumque ipsa beatae eius voluptas ipsam.
1AH7FFI,Aliquid,401.41,Temporibus,Nisi quibusdam voluptates dicta libero officiis dicta occaecati sequi provident magnam explicabo doloribus harum voluptate alias.
TO973QB,Explicabo,38.63,Asperiores,Eveniet laborum dignissimos ratione magni labore error placeat fugiat alias odit expedita unde.
4ICSVN9,Quibusdam,71.16,Sapiente,Natus quam neque est natus at tenetur minima aspernatur pariatur reiciendis ab nulla voluptatem.
GUHGX4J,Nesciunt,560.51,Ex,Voluptas fugiat fuga illum architecto illo asperiores amet praesentium nulla nihil voluptas nam repellat a.
VU2C55O,Consequuntur,941.47,Non,Officiis cum placeat repellendus impedit error repudiandae ex neque nihil tempore.
9MUF9S6,Veritatis,180.46,Nisi,Incidunt doloribus dolorem amet porro et eius nihil.
GUL86WP,Explicabo,267.43,Consequatur,Doloribus asperiores ipsa sequi similique optio voluptatem dolorem adipisci ut ratione delectus.
FC5N4KV,Aspernatur,682.62,In,Illum voluptas laudantium accusamus possimus nobis laboriosam dolorem eaque accusantium suscipit deserunt mollitia.
G5BP89N,Ex,338.56,Dolor,Vitae adipisci doloribus officiis fugiat ipsam laudantium minus saepe officiis nulla unde.
WZHLZPO,Occaecati,722.1,At,Provident porro incidunt voluptate ab occaecati aspernatur deleniti sequi corrupti similique.
ILV0SIX,Dolorem,798.74,Vitae,Rem ea facilis dolor quisquam nobis quod officia commodi excepturi amet natus asperiores numquam.
NQE1AA1,Aperiam,839.01,Dignissimos,Quasi eveniet esse doloremque id consequuntur ea cupiditate iure.
2IKNEB4,Aliquid,901.77,Nostrum,Libero mollitia assumenda accusamus nobis itaque consequuntur nisi optio quasi tempore.
O8NVL38,Velit,366.5,Aut,Magnam magni aut iusto ipsum dignissimos eaque architecto voluptates ipsam veritatis.
